"","PROVIDER_ID","L1","L2","L3"
"16756","61F8EBF1-416E-4939-9B71-125E489AEE5B","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16757","A6580D64-6EBD-4BF2-B336-970D1C6627EB","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16758","F3B09C70-071C-4BEA-AF54-90553A60DEF8","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"16759","AEDDC6C4-2E8D-4891-AFBB-2C267C4346CC","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16760","A4303496-D41F-4381-8894-432A6B1C3C3D","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Adult Health"
"16761","1F17DE2A-A896-475F-81EF-E84628EC8AA9","Other Service Providers","Case Manager/Care Coordinator","General - Not specified"
"16762","16E65748-9ADF-482A-B858-BE477D830898","Behavioral Health & Social Service Providers","Psychologist","Clinical"
"16763","B06CE4BC-40D2-4073-8D37-ECC94AB3A1DC","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","Medical"
"16764","56D7BE85-47E9-49C0-B721-40687E066B0E","Behavioral Health & Social Service Providers","Psychologist","Clinical"
"16765","75906F5E-AC99-4339-A37A-00A922465421","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16766","44A5021A-EC04-4DF3-AB7D-BAE212E2FF06","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"16767","B7A7952A-86C9-4093-80A3-9B0365916291","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16768","C777C2BA-5515-4113-A902-9096212983A0","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","Medical"
"16769","5123A3FD-8628-4A91-BEBF-27381E7939F1","Behavioral Health & Social Service Providers","Counselor","General - Not specified"
"16770","161752C6-F116-4D4C-9ADC-E8F251E2382F","Behavioral Health & Social Service Providers","Marriage & Family Therapist","General - Not specified"
"16771","4E82BB93-4C93-4459-9D4E-BC35A784855B","Behavioral Health & Social Service Providers","Psychologist","Clinical"
"16772","7FC236D2-3A14-4BB9-B2C5-37B1B6BE412F","Eye and Vision Services Providers","Optometrist","General - Not specified"
"16773","375BC13D-1986-4519-B9EC-FEE4EDFA6B45","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"16774","8E9B9A0F-A66F-404A-A4A6-8E710736EC5B","Allopathic & Osteopathic Physicians","General Practice","General - Not specified"
"16775","79FD942D-3D43-4FC2-BCF9-28A080648C34","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"16776","546705B7-034C-421C-B54F-F19E973768B5","Chiropractic Providers","Chiropractor","General - Not specified"
"16777","35648166-FBEF-4531-ABFD-F3AC6F66978D","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16778","CEE26FD1-8F4B-4C86-8B66-6B033AC22509","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16779","7199C041-8CE6-4496-8729-D0E994022ADA","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16780","BF25B467-3A9B-40F9-8D16-7C31C3FA2974","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"16781","71E55AE3-A6C7-4A18-9A82-AAE56FE115AD","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16782","F7DF7900-7123-46AD-B69D-4B141EEF2CAA","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Child & Adolescent Psychiatry"
"16783","316B7F82-3FE5-44E1-92F2-5B2EF1995F51","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","General - Not specified"
"16784","4F00BE5A-52CC-491A-B5C3-04DC3901D6A4","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16785","8A55E509-2CD4-4CEE-8082-E9ED664AC7FD","Other Service Providers","Case Manager/Care Coordinator","General - Not specified"
"16786","845AA392-C46A-48CD-9BC4-C8A3546518EF","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16787","7A868CCD-D2A6-4A19-A6BE-943FDB85195F","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16788","53CA95C6-11B8-4CFE-BD32-14D9639BE747","Nursing Service Providers","Registered Nurse","General - Not specified"
"16789","56B10F4B-548B-4A43-A231-4DC59E96F8A6","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Adult Health"
"16790","6023CE4A-E839-4654-B9D5-5E13B7F31223","Other Service Providers","Specialist","General - Not specified"
"16791","582F55C0-B860-40AD-809E-11C075918CA4","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"16792","FAD06545-E431-4B23-83F9-90D0C0001BC1","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16793","EC293F4C-6588-44CD-82D8-F6FD57B01E7A","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"16794","0B37166B-0C99-44EF-ABD7-E57D77CD9CDD","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16795","2E788E71-9BFC-43D6-8384-E8AB0E7F7EFE","Other Service Providers","Specialist","General - Not specified"
"16796","64CDD6C5-3E56-4301-AAD2-F92086B2F6A4","Other Service Providers","Naturopath","General - Not specified"
"16797","47165658-3CFF-4E95-8788-2BF5139F993D","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"16798","5EED5560-50E3-47F1-B88E-E2B28421DFB7","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16799","5C329A1B-9627-42AF-ABA9-0D16E3FCADE2","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"16800","1F193AC4-8136-4682-B40B-3881CA0DD6D4","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16801","DD381282-0762-4ABD-922E-4689EA057979","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16802","50E5F920-15D1-4F01-9364-96FE3A349676","Other Service Providers","Case Manager/Care Coordinator","General - Not specified"
"16803","23924FBF-9439-426D-A6ED-9491BC961CD6","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"16804","A1EEA135-8EFD-4C59-8CC2-3733823962CD","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","General - Not specified"
"16805","5FFD59C6-553C-4C8B-8678-408DF6F4301F","Nursing Service Providers","Registered Nurse","General - Not specified"
"16806","A271C89F-AD2E-4D01-960A-A25DA98055A3","Behavioral Health & Social Service Providers","Counselor","Professional"
"16807","48CFDF6C-3573-43CF-B4D1-E121BA970C30","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16808","414B8C03-8D19-4DBC-90C7-A68D7E5A6CE0","Other Service Providers","Naturopath","General - Not specified"
"16809","3B6CA6C3-7A84-4549-9392-CB144FE98513","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"16810","45FDAEF5-9498-4780-A60F-3FDE983E76BD","Allopathic & Osteopathic Physicians","Internal Medicine","Infectious Disease"
"16811","3CAE5198-F109-41D6-BCDB-00FBA20A3835","Allopathic & Osteopathic Physicians","Dermatology","General - Not specified"
"16812","D51589F5-77ED-43F8-9442-05EEE1F000BD","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16813","1230AC42-14B9-460F-8BA4-237D202728E1","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"16814","0B4CBB2F-9C3C-46B6-8BA1-6DF88C4B0EF7","Behavioral Health & Social Service Providers","Social Worker","General - Not specified"
"16815","00FD9215-D5A5-4E6D-AC8B-F6C86CEEB98A","Dental Providers","Dentist","General - Not specified"
"16816","2CE3A10E-8B01-451B-8DD4-C384B77B7EB6","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"16817","44A75008-744B-420F-B3A5-66889A371564","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16818","D3B369BF-8913-4B33-86C7-9F82CEFD50A4","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Pediatrics"
"16819","A10BA0C1-AC14-4914-B220-2B4864F6A033","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"16820","9D109B18-DCA0-4E65-922A-F8AC95CE7137","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16821","2CF67C9C-8B3C-467F-89BC-ADC868EF069C","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"16822","483BDAA8-45DF-4A8C-A458-3DEB98582E22","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16823","2757CC2D-2B35-4FEF-AE68-D49D58C7FA9F","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Neurology"
"16824","6BBBAFB2-1065-4FA5-8A2C-D88042F2DBCD","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16825","397406E6-244A-4498-AE54-D96AD2ED242B","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"16826","9DEAEB20-D3BE-4ACD-A3CC-5B3D7B7179DF","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16827","F77B5256-77D7-4624-B21B-77E72BA7032F","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Pediatrics"
"16828","34D33683-9955-41C2-8782-A76360C16068","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16829","199DA5F3-C5A9-4BB7-84CA-91DDA5C45921","Allopathic & Osteopathic Physicians","Internal Medicine","Infectious Disease"
"16830","A9C52A7D-A194-48C8-8AC5-D73C8A9A8725","Allopathic & Osteopathic Physicians","Internal Medicine","Endocrinology, Diabetes & Metabolism"
"16831","A8556D1D-3B0E-404B-A932-6157E1A4B1DF","Pharmacy Service Providers","Pharmacist","General - Not specified"
"16832","4B045C3D-15B1-41AA-B9DE-AAC14AC8D655","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16833","800CAADA-4B01-49B8-B3E9-4473E6C9BAC4","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16834","CB6CD8E8-9AD0-4D80-9C66-CF4A4C199C43","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16835","02A19FBD-4C68-419B-84E9-502EC52D7940","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"16836","EBFED849-1A61-475E-A903-C7213CC11166","Behavioral Health & Social Service Providers","Marriage & Family Therapist","General - Not specified"
"16837","037DEF28-AC13-421B-9320-733B8A702E79","Nursing Service Providers","Registered Nurse","General - Not specified"
"16838","DD54408C-BFD2-4179-BD87-8C3E90DE6225","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"16839","3D5C106F-0351-4130-ACF6-3DB1C94B4856","Dietary & Nutritional Service Providers","Dietitian, Registered","General - Not specified"
"16840","2F28537E-26EC-4C60-8A6B-8C705361E726","Other Service Providers","Case Manager/Care Coordinator","General - Not specified"
"16841","089893C5-B801-4CA5-ACAD-1292FC32A17F","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16842","1F9D8B6D-4503-405C-A79F-16EEB5FEA26B","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"16843","B16C718D-9C47-4AA2-AF88-E5F78F1E411B","Physician Assistants & Advanced Practice Nursing Providers","Advanced Practice Midwife","General - Not specified"
"16844","95753649-6E3A-4BC9-8C03-C4AF96568BE5","Behavioral Health & Social Service Providers","Counselor","Professional"
"16845","1F42DBA4-272F-4070-A48E-7D843790E80F","Chiropractic Providers","Chiropractor","General - Not specified"
"16846","7F8C7444-C41D-4E10-9B0F-AA585D8E339D","Other Service Providers","Midwife","General - Not specified"
"16847","42D3492C-65C7-4154-9816-EEAE2B874CFC","Allopathic & Osteopathic Physicians","Internal Medicine","Cardiovascular Disease"
"16848","FF109AA0-C955-4B1C-A187-36269B9F338B","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"16849","4152575C-077C-4F09-ABA8-A66CE6D46158","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"16850","CE21AF3D-69C2-4C0F-841D-C73BC96401A4","Other Service Providers","Acupuncturist","General - Not specified"
"16851","C03C61A9-879E-4196-A35D-E4A2CDFD0E9A","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16852","122E8DC8-EAF8-4CCE-AF88-AE58A14F62C5","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"16853","C36FDAB8-18D0-4FA1-BE28-ACDBE4AE6B52","Allopathic & Osteopathic Physicians","Colon & Rectal Surgery","General - Not specified"
"16854","7797FB31-05B0-48B9-A231-0F8550847D3A","Allopathic & Osteopathic Physicians","Internal Medicine","Gastroenterology"
"16855","7B34564C-8AEF-49E1-85F0-C65261911B06","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"16856","A82188FE-8088-4481-829F-208C41D2E215","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"16857","5763DA74-F094-4138-8BC3-6FDF0EAB3A23","Other Service Providers","Naturopath","General - Not specified"
"16858","367D3E26-2401-487C-960C-6763081E44F9","Chiropractic Providers","Chiropractor","General - Not specified"
"16859","11185946-19E3-4A6A-8E73-824C8326CA6B","Other Service Providers","Naturopath","General - Not specified"
"16860","23856E1E-1104-4C9B-860E-DEB2E4FF11CF","Nursing Service Providers","Registered Nurse","General - Not specified"
"16861","35C971EB-CAE9-48CA-96AE-F430374C26DB","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Neurology"
"16862","CA121E20-D379-4D9B-B751-A1337DE3B8B5","Other Service Providers","Case Manager/Care Coordinator","General - Not specified"
"16863","3FC12E19-485E-4FCC-8627-B9C99EEC5DB1","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16864","FB890954-483B-404D-9497-4B1A2F035215","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"16865","7018DC31-59F8-431F-BCA9-C7C4BF9B22BA","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","General - Not specified"
"16866","37C2FE84-10DA-4485-AD3B-224A171894D0","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16867","1E9F5A43-3466-47DF-80AC-7BEACCAB7676","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16868","59171344-2B51-452C-86B3-0A02A1867CD9","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16869","11D151D8-7F54-4275-8E7C-53FACB37B13D","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","Reproductive Endocrinology"
"16870","9F9B0BAB-7569-4B6C-9DB1-754F3CA7EBB2","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","Medical"
"16871","72FDCFA1-B673-4476-88AE-E9A2A1F2B410","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"16872","32A30EE9-4693-4647-A3B5-3B4AC3012616","Allopathic & Osteopathic Physicians","Internal Medicine","Pulmonary Disease"
"16873","2951D422-D8FA-4FD9-8C5A-969DF06B1D3B","Dental Providers","Dentist","General - Not specified"
"16874","D5446051-38C9-430B-968F-6E26972FC696","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"16875","596D94C8-1425-456F-AB8F-186413E0390E","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"16876","63EFCBC6-4F52-4FAC-AADC-73C00F49BD03","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Pediatrics"
"16877","1FF88F18-6C5F-4FF0-B376-9EC62D06A760","Other Service Providers","Acupuncturist","General - Not specified"
"16878","943E3CF1-6A68-4122-AA54-F585B7135F75","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"16879","D352E519-6EAB-43E2-889F-C8214B32D7C2","Nursing Service Providers","Registered Nurse","General - Not specified"
"16880","5CF9DF46-A1BF-48B8-B457-CC289371DFC8","Speech, Language and Hearing Service Providers","Speech-Language Pathologist","General - Not specified"
"16881","24E42DF3-3346-40B4-9568-050D9D2A921F","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Psychiatry"
"16882","61D167B8-FB66-4E27-A878-5F9A3C3DC2A9","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
